Unnamed: 0,user_name,raw_timestamp_part_1,raw_timestamp_part_2,cvtd_timestamp,new_window,num_window,roll_belt,pitch_belt,yaw_belt,total_accel_belt,kurtosis_roll_belt,kurtosis_picth_belt,kurtosis_yaw_belt,skewness_roll_belt,skewness_roll_belt.1,skewness_yaw_belt,max_roll_belt,max_picth_belt,max_yaw_belt,min_roll_belt,min_pitch_belt,min_yaw_belt,amplitude_roll_belt,amplitude_pitch_belt,amplitude_yaw_belt,var_total_accel_belt,avg_roll_belt,stddev_roll_belt,var_roll_belt,avg_pitch_belt,stddev_pitch_belt,var_pitch_belt,avg_yaw_belt,stddev_yaw_belt,var_yaw_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,var_accel_arm,avg_roll_arm,stddev_roll_arm,var_roll_arm,avg_pitch_arm,stddev_pitch_arm,var_pitch_arm,avg_yaw_arm,stddev_yaw_arm,var_yaw_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,kurtosis_roll_arm,kurtosis_picth_arm,kurtosis_yaw_arm,skewness_roll_arm,skewness_pitch_arm,skewness_yaw_arm,max_roll_arm,max_picth_arm,max_yaw_arm,min_roll_arm,min_pitch_arm,min_yaw_arm,amplitude_roll_arm,amplitude_pitch_arm,amplitude_yaw_arm,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,kurtosis_roll_dumbbell,kurtosis_picth_dumbbell,kurtosis_yaw_dumbbell,skewness_roll_dumbbell,skewness_pitch_dumbbell,skewness_yaw_dumbbell,max_roll_dumbbell,max_picth_dumbbell,max_yaw_dumbbell,min_roll_dumbbell,min_pitch_dumbbell,min_yaw_dumbbell,amplitude_roll_dumbbell,amplitude_pitch_dumbbell,amplitude_yaw_dumbbell,total_accel_dumbbell,var_accel_dumbbell,avg_roll_dumbbell,stddev_roll_dumbbell,var_roll_dumbbell,avg_pitch_dumbbell,stddev_pitch_dumbbell,var_pitch_dumbbell,avg_yaw_dumbbell,stddev_yaw_dumbbell,var_yaw_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,kurtosis_roll_forearm,kurtosis_picth_forearm,kurtosis_yaw_forearm,skewness_roll_forearm,skewness_pitch_forearm,skewness_yaw_forearm,max_roll_forearm,max_picth_forearm,max_yaw_forearm,min_roll_forearm,min_pitch_forearm,min_yaw_forearm,amplitude_roll_forearm,amplitude_pitch_forearm,amplitude_yaw_forearm,total_accel_forearm,var_accel_forearm,avg_roll_forearm,stddev_roll_forearm,var_roll_forearm,avg_pitch_forearm,stddev_pitch_forearm,var_pitch_forearm,avg_yaw_forearm,stddev_yaw_forearm,var_yaw_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z,classe
176,pedro,1323094969,800331,05/12/2011 14:22,no,46,129.0,28.5,0.92,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.05,-0.44,-44,68,-184,-2,555,-392,-171.0,-9.28,148.0,25,,,,,,,,,,,-0.05,-0.05,-0.07,-217,-74,-86,-427,358,459,,,,,,,,,,,,,,,,1.322947318,30.91709584,126.13235929999999,,,,,,,,,,,,,,,,8,,,,,,,,,,,0.9,-0.05,-0.34,23,1,72,484,-563,-70.0,82.8,-0.57,106.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.1,0.02,-0.07,152,228,-192,-154,752.0,644.0,A
177,pedro,1323094969,812337,05/12/2011 14:22,no,46,129.0,28.5,0.97,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,-0.02,-0.46,-49,70,-185,10,564,-409,-171.0,-9.25,147.0,25,,,,,,,,,,,-0.05,-0.05,-0.05,-215,-77,-86,-427,350,451,,,,,,,,,,,,,,,,-20.03392952,23.57896603,125.8882459,,,,,,,,,,,,,,,,12,,,,,,,,,,,0.72,0.03,-0.02,27,-23,110,478,-578,-53.0,82.8,-0.53,106.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.1,-0.06,-0.02,148,226,-195,-151,756.0,642.0,A
178,pedro,1323094969,832361,05/12/2011 14:22,no,46,129.0,28.5,0.93,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,-0.03,-0.46,-50,69,-186,7,566,-400,-171.0,-9.24,147.0,25,,,,,,,,,,,-0.05,-0.05,-0.05,-217,-77,-85,-437,349,458,,,,,,,,,,,,,,,,-37.12256309,21.60333891,113.585466,,,,,,,,,,,,,,,,12,,,,,,,,,,,0.69,-0.05,-0.15,26,-44,110,483,-571,-42.0,82.8,-0.53,106.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.11,0.0,-0.05,144,225,-197,-153,746.0,646.0,A
179,pedro,1323094969,904320,05/12/2011 14:22,no,46,128.0,28.7,0.85,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.05,-0.46,-46,70,-183,1,568,-405,-171.0,-9.23,147.0,25,,,,,,,,,,,-0.05,-0.05,-0.08,-216,-74,-87,-430,353,455,,,,,,,,,,,,,,,,-10.06653219,12.82545526,140.7409482,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.58,0.1,-0.39,14,-11,108,468,-578,-45.0,82.7,-0.67,106.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.08,0.05,-0.05,151,223,-196,-150,754.0,650.0,A
180,pedro,1323094969,916380,05/12/2011 14:22,no,46,128.0,28.8,0.77,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.51,-0.03,-0.46,-45,68,-187,-4,564,-400,-172.0,-9.23,147.0,25,,,,,,,,,,,-0.05,-0.05,-0.05,-216,-75,-86,-433,355,459,,,,,,,,,,,,,,,,-2.836887421,18.0626014,138.7907476,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.48,0.13,-0.28,19,-3,104,470,-567,-45.0,82.7,-0.68,106.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.06,0.0,-0.03,151,222,-194,-155,758.0,647.0,A
181,pedro,1323094969,924339,05/12/2011 14:22,no,46,128.0,28.8,0.72,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.51,-0.03,-0.46,-44,69,-187,1,567,-400,-172.0,-9.22,147.0,25,,,,,,,,,,,-0.05,-0.06,-0.03,-215,-76,-90,-433,355,455,,,,,,,,,,,,,,,,-6.823943896,16.63620836,139.0740226,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.4,0.11,-0.18,17,-7,101,468,-580,-45.0,82.7,-0.62,106.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.06,-0.05,-0.03,144,219,-195,-153,756.0,642.0,A
182,pedro,1323094969,960321,05/12/2011 14:22,no,46,128.0,28.8,0.67,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,-0.03,-0.44,-43,69,-185,-1,566,-408,-172.0,-9.22,146.0,25,,,,,,,,,,,-0.05,-0.06,0.03,-218,-70,-87,-435,360,469,,,,,,,,,,,,,,,,-42.84574286,-1.1229105240000001,114.2172102,,,,,,,,,,,,,,,,9,,,,,,,,,,,0.35,0.06,-0.03,-1,-37,81,459,-583,-48.0,82.6,-0.9,106.0,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.08,0.0,-0.02,152,240,-184,-148,746.0,651.0,A
183,pedro,1323094970,88326,05/12/2011 14:22,no,47,128.0,28.6,0.78,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-0.03,-0.44,-44,68,-183,1,565,-392,-172.0,-9.22,146.0,25,,,,,,,,,,,-0.06,-0.03,-0.03,-216,-73,-88,-436,355,446,,,,,,,,,,,,,,,,-42.45143963,22.28477886,108.4418031,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.48,-0.03,-0.15,22,-41,88,458,-586,-45.0,82.5,-0.77,106.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.16,-0.05,-0.05,158,227,-183,-149,754.0,657.0,A
184,pedro,1323094970,88382,05/12/2011 14:22,no,47,128.0,28.6,0.86,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-0.03,-0.44,-46,69,-184,-2,568,-407,-172.0,-9.19,146.0,25,,,,,,,,,,,-0.06,-0.02,-0.02,-215,-73,-88,-438,361,455,,,,,,,,,,,,,,,,-37.6742285,23.44968017,112.0619456,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.45,-0.1,-0.18,24,-38,93,454,-584,-49.0,82.5,-0.69,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.16,-0.05,0.02,152,227,-186,-151,751.0,651.0,A
185,pedro,1323094970,100232,05/12/2011 14:22,no,47,128.0,28.5,0.91,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39,-0.02,-0.44,-45,69,-183,4,567,-404,-172.0,-9.16,146.0,25,,,,,,,,,,,-0.06,-0.02,-0.02,-215,-74,-91,-441,356,447,,,,,,,,,,,,,,,,-40.92809354,15.43656415,113.0044707,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.43,-0.14,-0.2,17,-44,100,456,-585,-49.0,82.6,-0.64,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.18,-0.03,0.03,156,232,-185,-151,755.0,650.0,A
186,pedro,1323094970,100314,05/12/2011 14:22,no,47,128.0,28.5,0.95,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39,-0.02,-0.44,-44,68,-184,5,561,-399,-172.0,-9.13,145.0,25,,,,,,,,,,,-0.06,0.0,-0.02,-215,-73,-89,-429,362,461,,,,,,,,,,,,,,,,-48.64626212,13.0229409,106.4200986,,,,,,,,,,,,,,,,12,,,,,,,,,,,0.43,-0.16,-0.28,15,-54,101,458,-586,-44.0,82.6,-0.58,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.22,-0.03,0.0,153,230,-188,-148,751.0,646.0,A
187,pedro,1323094970,104275,05/12/2011 14:22,no,47,129.0,28.4,0.98,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-0.02,-0.43,-45,70,-186,3,567,-384,-172.0,-9.1,145.0,25,,,,,,,,,,,-0.06,-0.02,-0.03,-219,-77,-87,-434,363,450,,,,,,,,,,,,,,,,-43.26190002,17.55883586,109.9336377,,,,,,,,,,,,,,,,12,,,,,,,,,,,0.43,-0.18,-0.36,20,-48,102,456,-584,-49.0,82.7,-0.56,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.24,0.0,-0.02,146,227,-190,-150,756.0,643.0,A
188,pedro,1323094970,280368,05/12/2011 14:22,no,47,129.0,28.2,1.3,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.46,-46,69,-187,7,565,-404,-173.0,-8.79,144.0,25,,,,,,,,,,,-0.06,-0.03,-0.08,-217,-79,-87,-430,358,452,,,,,,,,,,,,,,,,-48.55030681,7.265442432,107.8937096,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.43,-0.19,-0.26,7,-45,85,461,-576,-46.0,82.2,-0.69,107.0,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.06,0.0,-0.11,156,235,-198,-150,749.0,664.0,A
189,pedro,1323094970,300333,05/12/2011 14:22,no,47,129.0,28.2,1.32,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.44,-43,69,-184,6,568,-390,-173.0,-8.75,144.0,25,,,,,,,,,,,-0.08,-0.05,-0.07,-218,-79,-88,-434,357,447,,,,,,,,,,,,,,,,-40.43208654,9.583718772000001,115.3964837,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.45,-0.21,-0.3,9,-37,86,463,-578,-45.0,82.1,-0.72,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.06,0.02,-0.11,149,230,-196,-148,746.0,656.0,A
190,pedro,1323094970,300383,05/12/2011 14:22,no,47,129.0,28.1,1.39,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.03,-0.46,-44,71,-183,1,565,-395,-173.0,-8.7,144.0,25,,,,,,,,,,,-0.08,-0.03,-0.05,-216,-80,-88,-432,360,449,,,,,,,,,,,,,,,,-32.87926915,14.52588487,120.9101312,,,,,,,,,,,,,,,,9,,,,,,,,,,,0.47,-0.22,-0.3,13,-29,84,467,-578,-51.0,82.0,-0.79,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.06,0.05,-0.1,150,229,-197,-154,759.0,657.0,A
191,pedro,1323094970,316352,05/12/2011 14:22,no,47,129.0,28.1,1.45,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-0.03,-0.46,-45,69,-185,5,569,-400,-174.0,-8.65,144.0,25,,,,,,,,,,,-0.08,-0.05,-0.05,-217,-77,-87,-425,353,450,,,,,,,,,,,,,,,,-27.65777757,20.90487645,122.0712331,,,,,,,,,,,,,,,,9,,,,,,,,,,,0.47,-0.22,-0.26,19,-25,86,470,-568,-49.0,81.9,-0.83,107.0,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.05,0.03,-0.1,154,229,-197,-147,748.0,659.0,A
192,pedro,1323094970,316422,05/12/2011 14:22,no,47,129.0,28.1,1.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.03,-0.48,-47,69,-187,2,570,-399,-174.0,-8.63,144.0,25,,,,,,,,,,,-0.06,-0.05,-0.08,-215,-77,-87,-430,362,449,,,,,,,,,,,,,,,,-24.47814054,21.08562974,124.48424469999999,,,,,,,,,,,,,,,,9,,,,,,,,,,,0.45,-0.19,-0.21,19,-22,86,472,-577,-37.0,81.9,-0.84,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.05,0.0,-0.08,155,229,-194,-146,751.0,659.0,A
193,pedro,1323094970,336320,05/12/2011 14:22,no,47,129.0,28.1,1.59,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.46,-47,69,-185,9,563,-388,-174.0,-8.55,144.0,25,,,,,,,,,,,-0.08,-0.08,-0.08,-216,-77,-88,-425,355,449,,,,,,,,,,,,,,,,-34.77387824,16.04244826,118.4938874,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.43,-0.13,-0.13,15,-32,87,479,-573,-39.0,81.9,-0.86,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.1,0.02,-0.03,152,229,-192,-147,749.0,656.0,A
194,pedro,1323094970,348319,05/12/2011 14:22,no,47,129.0,28.1,1.63,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.44,-44,69,-184,0,564,-400,-174.0,-8.48,144.0,25,,,,,,,,,,,-0.1,-0.08,-0.07,-215,-77,-85,-429,359,452,,,,,,,,,,,,,,,,-37.20402256,15.02480607,116.6765307,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.43,-0.13,-0.13,14,-34,86,474,-566,-52.0,81.9,-0.88,107.0,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.11,0.02,-0.03,154,231,-194,-152,750.0,654.0,A
195,pedro,1323094970,376276,05/12/2011 14:22,no,47,129.0,28.1,1.65,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.44,-44,69,-185,-3,567,-400,-174.0,-8.42,144.0,25,,,,,,,,,,,-0.1,-0.08,-0.03,-217,-78,-86,-432,357,451,,,,,,,,,,,,,,,,-37.63476913,10.52014379,117.8584684,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.45,-0.13,-0.16,10,-35,88,475,-569,-35.0,81.9,-0.87,107.0,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.13,0.0,-0.02,158,233,-193,-144,751.0,661.0,A
196,pedro,1323094970,465339,05/12/2011 14:22,no,47,129.0,28.0,1.71,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.03,-0.46,-46,69,-183,6,567,-401,-174.0,-8.26,144.0,25,,,,,,,,,,,-0.11,-0.1,0.02,-215,-77,-88,-429,357,452,,,,,,,,,,,,,,,,-32.52143936,1.101787632,124.5381518,,,,,,,,,,,,,,,,9,,,,,,,,,,,0.48,-0.13,-0.15,1,-29,86,477,-569,-29.0,82.0,-0.84,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.14,0.0,0.0,152,229,-191,-141,751.0,658.0,A
197,pedro,1323094970,548317,05/12/2011 14:22,no,47,129.0,28.0,1.77,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.03,-0.43,-45,70,-183,-2,567,-388,-174.0,-8.05,144.0,25,,,,,,,,,,,-0.14,-0.08,0.02,-219,-76,-85,-424,359,457,,,,,,,,,,,,,,,,-27.18662723,4.476989256,129.5082719,,,,,,,,,,,,,,,,9,,,,,,,,,,,0.48,-0.13,-0.05,4,-24,86,476,-574,-39.0,82.0,-0.8,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.16,-0.02,0.0,148,232,-191,-149,759.0,658.0,A
198,pedro,1323094970,548368,05/12/2011 14:22,no,47,129.0,28.0,1.85,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-0.03,-0.43,-46,69,-183,7,565,-400,-174.0,-7.93,144.0,25,,,,,,,,,,,-0.13,-0.06,0.02,-217,-78,-84,-435,361,443,,,,,,,,,,,,,,,,-36.14756337,7.508824506,120.0894639,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.48,-0.13,-0.03,7,-33,87,475,-574,-40.0,82.1,-0.79,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.14,0.0,0.02,155,233,-188,-149,750.0,658.0,A
