Unnamed: 0,user_name,raw_timestamp_part_1,raw_timestamp_part_2,cvtd_timestamp,new_window,num_window,roll_belt,pitch_belt,yaw_belt,total_accel_belt,kurtosis_roll_belt,kurtosis_picth_belt,kurtosis_yaw_belt,skewness_roll_belt,skewness_roll_belt.1,skewness_yaw_belt,max_roll_belt,max_picth_belt,max_yaw_belt,min_roll_belt,min_pitch_belt,min_yaw_belt,amplitude_roll_belt,amplitude_pitch_belt,amplitude_yaw_belt,var_total_accel_belt,avg_roll_belt,stddev_roll_belt,var_roll_belt,avg_pitch_belt,stddev_pitch_belt,var_pitch_belt,avg_yaw_belt,stddev_yaw_belt,var_yaw_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,var_accel_arm,avg_roll_arm,stddev_roll_arm,var_roll_arm,avg_pitch_arm,stddev_pitch_arm,var_pitch_arm,avg_yaw_arm,stddev_yaw_arm,var_yaw_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,kurtosis_roll_arm,kurtosis_picth_arm,kurtosis_yaw_arm,skewness_roll_arm,skewness_pitch_arm,skewness_yaw_arm,max_roll_arm,max_picth_arm,max_yaw_arm,min_roll_arm,min_pitch_arm,min_yaw_arm,amplitude_roll_arm,amplitude_pitch_arm,amplitude_yaw_arm,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,kurtosis_roll_dumbbell,kurtosis_picth_dumbbell,kurtosis_yaw_dumbbell,skewness_roll_dumbbell,skewness_pitch_dumbbell,skewness_yaw_dumbbell,max_roll_dumbbell,max_picth_dumbbell,max_yaw_dumbbell,min_roll_dumbbell,min_pitch_dumbbell,min_yaw_dumbbell,amplitude_roll_dumbbell,amplitude_pitch_dumbbell,amplitude_yaw_dumbbell,total_accel_dumbbell,var_accel_dumbbell,avg_roll_dumbbell,stddev_roll_dumbbell,var_roll_dumbbell,avg_pitch_dumbbell,stddev_pitch_dumbbell,var_pitch_dumbbell,avg_yaw_dumbbell,stddev_yaw_dumbbell,var_yaw_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,kurtosis_roll_forearm,kurtosis_picth_forearm,kurtosis_yaw_forearm,skewness_roll_forearm,skewness_pitch_forearm,skewness_yaw_forearm,max_roll_forearm,max_picth_forearm,max_yaw_forearm,min_roll_forearm,min_pitch_forearm,min_yaw_forearm,amplitude_roll_forearm,amplitude_pitch_forearm,amplitude_yaw_forearm,total_accel_forearm,var_accel_forearm,avg_roll_forearm,stddev_roll_forearm,var_roll_forearm,avg_pitch_forearm,stddev_pitch_forearm,var_pitch_forearm,avg_yaw_forearm,stddev_yaw_forearm,var_yaw_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z,classe
912,charles,1322837831,480332,02/12/2011 14:57,no,184,118.0,17.8,-3.51,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.11,-0.2,-24,67,-161,20,606,-329,-83.5,-20.6,-89.6,25,,,,,,,,,,,-2.02,0.06,0.13,-228,-50,71,2,162,669,,,,,,,,,,,,,,,,4.328774995,-30.77547325,125.9812909,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.29,0.1,0.18,-7,1,22,-502,364,-170.0,17.0,5.18,-70.1,,,,,,,,,,,,,,,,18,,,,,,,,,,,-0.27,0.85,0.46,-101,140,11,-174,751.0,565.0,A
913,charles,1322837831,528301,02/12/2011 14:57,no,184,118.0,17.9,-3.56,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.13,-0.25,-25,61,-159,16,603,-332,-86.9,-19.5,-83.4,23,,,,,,,,,,,-2.12,0.03,0.26,-204,-60,88,84,145,650,,,,,,,,,,,,,,,,12.92203518,-8.60133755,141.52987530000001,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.27,0.16,0.21,-2,3,23,-500,361,-182.0,17.5,3.81,-70.1,,,,,,,,,,,,,,,,18,,,,,,,,,,,-0.45,0.71,0.0,-110,133,5,-147,742.0,545.0,A
914,charles,1322837831,576345,02/12/2011 14:57,no,184,118.0,17.9,-3.71,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.14,-0.2,-21,61,-160,25,604,-316,-89.4,-18.1,-76.8,18,,,,,,,,,,,-2.39,0.0,0.72,-149,-70,54,169,123,636,,,,,,,,,,,,,,,,9.549131716,-29.00903244,126.45189579999999,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.27,0.19,0.28,-6,2,20,-501,365,-181.0,16.9,2.11,-70.0,,,,,,,,,,,,,,,,16,,,,,,,,,,,-0.55,0.77,-0.41,-88,133,14,-127,735.0,554.0,A
915,charles,1322837831,584285,02/12/2011 14:57,no,184,118.0,17.9,-3.69,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.13,-0.2,-21,64,-160,18,602,-333,-90.2,-17.5,-73.6,16,,,,,,,,,,,-2.39,-0.02,0.9,-133,-66,58,221,121,618,,,,,,,,,,,,,,,,11.19595932,-22.53542581,131.8295186,,,,,,,,,,,,,,,,3,,,,,,,,,,,-0.26,0.21,0.31,-6,3,26,-499,368,-182.0,16.4,1.61,-70.3,,,,,,,,,,,,,,,,15,,,,,,,,,,,-0.35,0.45,-0.52,-51,139,21,-122,737.0,570.0,A
916,charles,1322837831,592284,02/12/2011 14:57,no,184,118.0,17.9,-3.74,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.13,-0.21,-20,65,-161,19,599,-318,-90.8,-16.7,-70.0,16,,,,,,,,,,,-2.31,-0.06,1.03,-128,-71,49,245,118,608,,,,,,,,,,,,,,,,11.942892599999999,0.0,145.1367401,,,,,,,,,,,,,,,,3,,,,,,,,,,,-0.26,0.21,0.33,0,3,25,-500,361,-182.0,15.7,1.34,-71.0,,,,,,,,,,,,,,,,15,,,,,,,,,,,-0.21,0.14,-0.52,-65,130,29,-124,741.0,574.0,A
917,charles,1322837831,620543,02/12/2011 14:57,no,184,117.0,17.9,-3.75,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.13,-0.25,-25,62,-159,19,610,-325,-91.5,-15.2,-63.6,15,,,,,,,,,,,-2.18,-0.02,1.15,-111,-73,55,320,109,578,,,,,,,,,,,,,,,,-43.92762838,-31.44546088,101.7066646,,,,,,,,,,,,,,,,3,,,,,,,,,,,-0.24,0.16,0.31,-8,-11,22,-505,358,-175.0,14.8,1.46,-73.0,,,,,,,,,,,,,,,,16,,,,,,,,,,,0.0,-0.37,-0.36,-81,134,29,-135,749.0,586.0,A
918,charles,1322837831,620602,02/12/2011 14:57,no,184,117.0,17.9,-3.76,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.13,-0.23,-24,60,-159,21,605,-320,-91.8,-14.4,-60.5,13,,,,,,,,,,,-2.15,0.03,1.16,-111,-67,24,367,117,551,,,,,,,,,,,,,,,,-44.17555458,-39.91779332,95.47826503,,,,,,,,,,,,,,,,3,,,,,,,,,,,-0.19,0.18,0.26,-10,-11,21,-494,357,-170.0,14.5,1.75,-74.2,,,,,,,,,,,,,,,,17,,,,,,,,,,,0.1,-0.47,-0.28,-68,150,29,-143,751.0,595.0,A
919,charles,1322837831,652277,02/12/2011 14:57,no,184,117.0,17.8,-3.74,17,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.13,-0.2,-21,61,-156,17,606,-326,-92.0,-13.5,-57.5,11,,,,,,,,,,,-2.17,0.08,1.16,-72,-65,41,412,107,522,,,,,,,,,,,,,,,,-35.85653675,-21.21464596,114.91615619999999,,,,,,,,,,,,,,,,3,,,,,,,,,,,-0.16,0.19,0.23,-6,-10,26,-503,367,-183.0,14.2,2.32,-75.9,,,,,,,,,,,,,,,,18,,,,,,,,,,,0.21,-0.79,-0.28,-81,149,26,-158,756.0,603.0,A
920,charles,1322837831,676385,02/12/2011 14:57,no,184,117.0,17.8,-3.72,17,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.13,-0.21,-21,58,-156,25,604,-326,-92.3,-10.2,-48.8,9,,,,,,,,,,,-1.93,0.18,0.82,-37,-69,45,485,88,469,,,,,,,,,,,,,,,,-38.66886262,-23.79411248,110.9932321,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.06,0.11,-0.08,-10,-16,38,-500,362,-184.0,12.8,4.32,-81.6,,,,,,,,,,,,,,,,20,,,,,,,,,,,0.22,-1.2,-0.38,-106,163,25,-199,772.0,619.0,A
921,charles,1322837831,708482,02/12/2011 14:57,no,184,117.0,17.7,-3.74,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.13,-0.13,-26,64,-160,19,606,-319,-92.8,-6.86,-41.0,9,,,,,,,,,,,-1.99,0.18,0.49,-7,-84,32,565,57,396,,,,,,,,,,,,,,,,57.19522428,-29.97074379,90.64314421,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.05,0.14,0.02,-6,11,16,-506,360,-164.0,9.46,6.23,-88.7,,,,,,,,,,,,,,,,18,,,,,,,,,,,0.19,-1.62,-0.98,-111,135,33,-274,779.0,674.0,A
922,charles,1322837831,776338,02/12/2011 14:57,no,184,117.0,17.7,-3.72,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.13,-0.16,-26,64,-161,17,607,-322,-93.0,-5.82,-38.4,10,,,,,,,,,,,-1.99,0.16,0.38,7,-86,41,597,44,355,,,,,,,,,,,,,,,,37.62170338,-26.55416173,110.2345014,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.13,0.18,0.11,-5,7,17,-497,357,-181.0,7.93,6.74,-91.2,,,,,,,,,,,,,,,,17,,,,,,,,,,,0.14,-1.62,-1.07,-109,124,38,-302,786.0,698.0,A
923,charles,1322837831,844287,02/12/2011 14:57,no,184,117.0,17.7,-3.57,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.11,-0.15,-22,63,-160,21,611,-323,-91.3,-2.73,-26.7,14,,,,,,,,,,,-2.31,-0.1,0.89,60,-122,-33,676,5,256,,,,,,,,,,,,,,,,0.0,-15.26493284,141.8146998,,,,,,,,,,,,,,,,3,,,,,,,,,,,-0.16,0.19,0.25,-4,0,26,-503,355,-187.0,1.48,8.39,-100.0,,,,,,,,,,,,,,,,15,,,,,,,,,,,0.34,-1.28,-1.15,-108,89,55,-397,797.0,780.0,A
924,charles,1322837831,868293,02/12/2011 14:57,no,184,117.0,17.7,-3.56,17,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.13,-0.13,-23,60,-157,26,601,-327,-90.3,-2.63,-23.8,14,,,,,,,,,,,-2.22,-0.18,1.13,63,-111,-46,686,-6,211,,,,,,,,,,,,,,,,-15.75438074,-11.79429325,137.3400767,,,,,,,,,,,,,,,,3,,,,,,,,,,,-0.19,0.19,0.28,-3,-4,25,-501,360,-185.0,0.0,9.11,-102.0,,,,,,,,,,,,,,,,14,,,,,,,,,,,0.51,-1.27,-0.97,-91,87,62,-403,786.0,792.0,A
925,charles,1322837831,980319,02/12/2011 14:57,yes,184,117.0,17.6,-3.67,17,-1.540900,0.899480,#DIV/0!,0.397334,-0.924710,#DIV/0!,-2.8,19.0,-1.5,-3.8,17.0,-1.5,1.03,2.0,0.0000,0.2,117.8,0.8,0.6,17.6,0.2,0.0,-3.3,0.4,0.14,0.1,0.13,-0.16,-26,63,-157,19,601,-330,-84.4,-5.39,-12.2,17,67.8149,-80.3078,11.48,131.7895,-16.4449,7.7127,59.4863,-78.9784,35.9105,1289.5653,-1.96,-0.31,1.62,93,-96,-106,726,-16,72,-1.16621,-1.31257,-1.64045,0.67525,0.37715,-0.22090,-2.6,-12.2,31.0,-23.7,-119.0,9.0,21.07,106.8,22.0,-3.7,-38.0,118.9,3.4777,1.1935,#DIV/0!,1.5964,-1.3853,#DIV/0!,129.8,145.1,3.5,-103.0,-40.5,3.5,232.79,185.63,0.0,3,0.9302,14.5975,40.0257,1602.0599,-8.5907,45.0082,2025.7415,95.3649,51.1326,2614.5434,-0.11,0.19,0.18,-10,-1,25,-506,367,-186.0,-2.61,12.7,-110.0,-1.0858,-1.1243,#DIV/0!,0.4754,-0.4578,#DIV/0!,20.4,-70.0,-1.1,1.3,-114.0,-1.1,19.1,44.0,0.00,20,22.632939999999998,6.22824,9.538110000000001,90.97551999999999,9.82294,6.39736,40.92623,-86.7,14.419210000000001,207.9136,0.83,-1.27,0.03,-167,85,62,-487,765.0,776.0,A
4196,charles,1322837808,428309,02/12/2011 14:56,no,652,124.0,38.8,4.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.08,-0.13,-68,64,-171,17,586,-368,139.0,-27.4,119.0,31,,,,,,,,,,,0.34,-0.5,0.74,-294,-45,-68,-412,259,520,,,,,,,,,,,,,,,,-80.86623705,-29.35432215,67.75879711,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.08,0.16,-0.03,-6,-15,13,-542,311,-114.0,-0.69,-2.59,-82.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,-0.03,0.06,-0.03,6,0,-9,70,601.0,444.0,A
4197,charles,1322837808,476299,02/12/2011 14:56,no,652,124.0,39.0,3.73,20,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.08,-0.16,-64,74,-172,25,587,-360,139.0,-27.7,119.0,31,,,,,,,,,,,0.31,-0.51,0.75,-297,-46,-68,-412,265,528,,,,,,,,,,,,,,,,-75.09356215,-26.55416173,75.09356215,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.08,0.18,-0.02,-5,-13,13,-540,311,-107.0,-0.67,-2.59,-82.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,-0.02,0.06,-0.03,6,0,-8,74,598.0,440.0,A
4198,charles,1322837808,500344,02/12/2011 14:56,no,652,123.0,39.1,3.56,20,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.1,-0.2,-64,71,-167,13,583,-365,139.0,-27.9,118.0,32,,,,,,,,,,,0.29,-0.51,0.77,-300,-45,-67,-416,263,519,,,,,,,,,,,,,,,,-69.75544112,-32.69674653,76.96362406,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.08,0.18,0.0,-6,-12,13,-538,310,-107.0,-0.67,-2.59,-82.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,-0.02,0.06,-0.03,4,-1,-10,69,602.0,442.0,A
4199,charles,1322837808,524297,02/12/2011 14:56,no,652,123.0,39.2,3.34,19,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,-0.2,-63,65,-164,9,593,-357,139.0,-28.0,118.0,31,,,,,,,,,,,0.26,-0.51,0.79,-297,-46,-69,-415,262,530,,,,,,,,,,,,,,,,-77.41752759,-30.43003069,70.65177522,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.08,0.16,0.0,-6,-14,13,-538,317,-109.0,-0.68,-2.57,-82.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,-0.03,0.08,-0.03,5,-1,-8,73,606.0,439.0,A
4200,charles,1322837808,552331,02/12/2011 14:56,no,652,123.0,39.3,3.0,19,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.11,-0.2,-61,61,-166,13,584,-360,139.0,-28.1,118.0,32,,,,,,,,,,,0.22,-0.53,0.87,-298,-46,-70,-418,263,531,,,,,,,,,,,,,,,,-72.1920287,-36.38020419,72.1920287,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.06,0.16,0.02,-7,-13,13,-542,304,-109.0,-0.7,-2.57,-82.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,-0.03,0.06,-0.05,5,1,-10,74,607.0,450.0,A
4201,charles,1322837808,568280,02/12/2011 14:56,no,652,123.0,39.4,2.82,19,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.13,-0.18,-61,62,-163,7,585,-352,139.0,-28.2,118.0,32,,,,,,,,,,,0.22,-0.53,0.9,-297,-44,-72,-409,263,525,,,,,,,,,,,,,,,,-79.32991694,-33.90380305,66.57493552,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.06,0.16,0.02,-7,-15,13,-543,308,-111.0,-0.72,-2.57,-82.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,-0.03,0.06,-0.07,3,1,-9,73,605.0,440.0,A
4202,charles,1322837808,604334,02/12/2011 14:56,no,652,123.0,39.5,2.64,19,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.13,-0.18,-61,61,-167,18,589,-358,140.0,-28.3,118.0,32,,,,,,,,,,,0.24,-0.55,0.92,-297,-44,-72,-409,270,526,,,,,,,,,,,,,,,,-70.20337421,-32.87771545,76.41151412,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.08,0.14,0.03,-7,-14,15,-544,306,-108.0,-0.74,-2.54,-82.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,-0.03,0.06,-0.07,5,1,-9,67,602.0,447.0,A
4203,charles,1322837808,704317,02/12/2011 14:56,no,652,122.0,39.6,2.28,19,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.13,-0.16,-62,62,-165,17,581,-355,140.0,-28.4,118.0,31,,,,,,,,,,,0.24,-0.55,0.92,-296,-45,-73,-416,271,524,,,,,,,,,,,,,,,,-80.89242256,-37.016847999999996,62.84360473,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.06,0.14,0.02,-8,-16,13,-543,309,-111.0,-0.8,-2.52,-82.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,-0.03,0.06,-0.07,5,0,-8,76,604.0,447.0,A
