Unnamed: 0,user_name,raw_timestamp_part_1,raw_timestamp_part_2,cvtd_timestamp,new_window,num_window,roll_belt,pitch_belt,yaw_belt,total_accel_belt,kurtosis_roll_belt,kurtosis_picth_belt,kurtosis_yaw_belt,skewness_roll_belt,skewness_roll_belt.1,skewness_yaw_belt,max_roll_belt,max_picth_belt,max_yaw_belt,min_roll_belt,min_pitch_belt,min_yaw_belt,amplitude_roll_belt,amplitude_pitch_belt,amplitude_yaw_belt,var_total_accel_belt,avg_roll_belt,stddev_roll_belt,var_roll_belt,avg_pitch_belt,stddev_pitch_belt,var_pitch_belt,avg_yaw_belt,stddev_yaw_belt,var_yaw_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,var_accel_arm,avg_roll_arm,stddev_roll_arm,var_roll_arm,avg_pitch_arm,stddev_pitch_arm,var_pitch_arm,avg_yaw_arm,stddev_yaw_arm,var_yaw_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,kurtosis_roll_arm,kurtosis_picth_arm,kurtosis_yaw_arm,skewness_roll_arm,skewness_pitch_arm,skewness_yaw_arm,max_roll_arm,max_picth_arm,max_yaw_arm,min_roll_arm,min_pitch_arm,min_yaw_arm,amplitude_roll_arm,amplitude_pitch_arm,amplitude_yaw_arm,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,kurtosis_roll_dumbbell,kurtosis_picth_dumbbell,kurtosis_yaw_dumbbell,skewness_roll_dumbbell,skewness_pitch_dumbbell,skewness_yaw_dumbbell,max_roll_dumbbell,max_picth_dumbbell,max_yaw_dumbbell,min_roll_dumbbell,min_pitch_dumbbell,min_yaw_dumbbell,amplitude_roll_dumbbell,amplitude_pitch_dumbbell,amplitude_yaw_dumbbell,total_accel_dumbbell,var_accel_dumbbell,avg_roll_dumbbell,stddev_roll_dumbbell,var_roll_dumbbell,avg_pitch_dumbbell,stddev_pitch_dumbbell,var_pitch_dumbbell,avg_yaw_dumbbell,stddev_yaw_dumbbell,var_yaw_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,kurtosis_roll_forearm,kurtosis_picth_forearm,kurtosis_yaw_forearm,skewness_roll_forearm,skewness_pitch_forearm,skewness_yaw_forearm,max_roll_forearm,max_picth_forearm,max_yaw_forearm,min_roll_forearm,min_pitch_forearm,min_yaw_forearm,amplitude_roll_forearm,amplitude_pitch_forearm,amplitude_yaw_forearm,total_accel_forearm,var_accel_forearm,avg_roll_forearm,stddev_roll_forearm,var_roll_forearm,avg_pitch_forearm,stddev_pitch_forearm,var_pitch_forearm,avg_yaw_forearm,stddev_yaw_forearm,var_yaw_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z,classe
11,carlitos,1323084232,500302,05/12/2011 11:23,no,12,1.45,8.18,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0,-0.02,-21,2,23,-5,596,-317,-128.0,21.5,-161.0,34,,,,,,,,,,,0.02,-0.03,0.0,-290,110,-123,-366,339,509,,,,,,,,,,,,,,,,13.13073959,-70.63750507,-84.71064711,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,0.0,-233,47,-269,-564,299,-64.0,27.6,-63.8,-152.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.02,-0.02,-0.02,193,205,-214,-17,657.0,465.0,A
12,carlitos,1323084232,528316,05/12/2011 11:23,no,12,1.43,8.18,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,-0.02,-22,2,23,-2,602,-319,-128.0,21.5,-161.0,34,,,,,,,,,,,0.02,-0.03,0.0,-288,111,-123,-363,343,520,,,,,,,,,,,,,,,,13.10320545,-70.45974712,-84.89472246,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,0.0,-233,47,-270,-554,291,-65.0,27.5,-63.8,-152.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.02,0.02,-0.03,191,203,-215,-11,657.0,478.0,A
13,carlitos,1323084232,560359,05/12/2011 11:23,no,12,1.42,8.2,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,0.0,-22,4,21,-3,606,-309,-128.0,21.4,-161.0,34,,,,,,,,,,,0.02,-0.02,-0.02,-287,111,-124,-372,338,509,,,,,,,,,,,,,,,,13.38245941,-70.81758832,-84.46500278,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,-0.02,-234,48,-269,-552,302,-69.0,27.2,-63.9,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.0,0.0,-0.03,193,205,-215,-15,655.0,472.0,A
14,carlitos,1323084232,576390,05/12/2011 11:23,no,12,1.42,8.21,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,-0.02,-22,4,21,-8,598,-310,-128.0,21.4,-161.0,34,,,,,,,,,,,0.02,0.0,-0.03,-288,111,-124,-371,331,523,,,,,,,,,,,,,,,,13.41047767,-70.99594236,-84.28004856,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.02,-0.02,-0.02,-234,48,-268,-554,295,-68.0,27.2,-63.9,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.0,-0.02,-0.03,193,202,-214,-14,659.0,478.0,A
15,carlitos,1323084232,604281,05/12/2011 11:23,no,12,1.45,8.2,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-21,2,22,-1,597,-310,-129.0,21.4,-161.0,34,,,,,,,,,,,0.02,0.0,-0.03,-289,111,-124,-374,342,510,,,,,,,,,,,,,,,,13.07948887,-70.67116245,-84.69053461,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,0.0,-234,47,-270,-554,294,-63.0,27.2,-63.9,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.0,-0.02,-0.02,192,201,-214,-16,656.0,472.0,A
16,carlitos,1323084232,644302,05/12/2011 11:23,no,12,1.48,8.15,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-21,4,23,0,592,-305,-129.0,21.3,-161.0,34,,,,,,,,,,,0.02,0.0,-0.03,-289,109,-121,-367,340,509,,,,,,,,,,,,,,,,13.35068947,-70.25176373,-85.03638595,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,0.0,-233,48,-271,-554,297,-73.0,27.1,-64.0,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.02,0.0,0.0,194,204,-215,-13,656.0,471.0,A
17,carlitos,1323084232,692324,05/12/2011 11:23,no,12,1.51,8.12,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-0.02,-21,4,22,-6,598,-317,-129.0,21.3,-161.0,34,,,,,,,,,,,0.02,0.0,-0.02,-289,110,-122,-371,337,512,,,,,,,,,,,,,,,,13.04835112,-70.10639112,-85.26057697,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,0.0,-233,47,-272,-551,296,-56.0,27.1,-64.0,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.02,-0.02,0.0,192,204,-213,-13,653.0,481.0,A
18,carlitos,1323084232,732306,05/12/2011 11:23,no,12,1.55,8.08,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.02,0.0,-21,5,21,1,600,-316,-129.0,21.2,-161.0,34,,,,,,,,,,,0.02,-0.02,-0.03,-288,108,-124,-373,336,510,,,,,,,,,,,,,,,,13.206463399999999,-70.39037009999998,-84.93667392,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.02,-0.02,-0.02,-231,47,-268,-557,292,-62.0,27.0,-64.0,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.02,0.0,-0.02,192,206,-216,-16,653.0,472.0,A
19,carlitos,1323084232,740353,05/12/2011 11:23,no,12,1.57,8.06,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-0.02,-20,5,21,-3,603,-313,-129.0,21.2,-161.0,34,,,,,,,,,,,0.02,-0.02,-0.02,-289,109,-122,-369,340,509,,,,,,,,,,,,,,,,13.07574259,-70.28271016,-85.07803122,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,-0.02,-233,47,-271,-559,295,-74.0,26.9,-64.0,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.02,0.0,-0.02,192,203,-216,-10,657.0,466.0,A
20,carlitos,1323084232,788335,05/12/2011 11:23,no,12,1.59,8.07,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,-0.02,-22,5,22,-1,604,-314,-129.0,21.1,-161.0,34,,,,,,,,,,,0.02,-0.02,-0.02,-289,109,-125,-373,335,514,,,,,,,,,,,,,,,,12.75083041,-70.34768359,-85.09708174,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,0.0,-234,46,-272,-558,302,-66.0,26.9,-64.0,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.02,-0.02,0.0,193,205,-215,-9,657.0,480.0,A
21,carlitos,1323084232,876301,05/12/2011 11:23,no,12,1.6,8.1,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,-0.02,-20,1,20,-10,607,-304,-129.0,20.9,-161.0,34,,,,,,,,,,,0.03,-0.02,-0.02,-288,111,-124,-375,337,513,,,,,,,,,,,,,,,,13.38245941,-70.81758832,-84.46500278,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,0.0,-234,48,-269,-554,299,-72.0,26.9,-63.9,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.03,-0.03,-0.02,194,208,-214,-11,654.0,469.0,A
22,carlitos,1323084232,892313,05/12/2011 11:23,no,12,1.57,8.09,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,-0.02,-21,3,21,-2,604,-313,-129.0,20.8,-161.0,34,,,,,,,,,,,0.03,-0.02,-0.02,-289,111,-123,-372,338,510,,,,,,,,,,,,,,,,13.37871611,-70.42855971,-84.85305745,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,0.0,-233,48,-270,-554,301,-65.0,27.0,-63.9,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.02,-0.03,-0.02,191,206,-213,-17,654.0,478.0,A
23,carlitos,1323084232,932285,05/12/2011 11:23,no,12,1.56,8.1,-94.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,-0.02,-21,4,21,-4,606,-311,-129.0,20.7,-161.0,34,,,,,,,,,,,0.02,-0.02,-0.02,-290,110,-123,-373,333,509,,,,,,,,,,,,,,,,13.35451266,-70.63995378,-84.64918975,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,0.0,-234,48,-270,-557,294,-69.0,26.9,-63.8,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.02,-0.02,-0.02,194,206,-214,-10,653.0,467.0,A
24,carlitos,1323084232,996313,05/12/2011 11:23,yes,12,1.51,8.1,-94.4,3,5.587755,#DIV/0!,#DIV/0!,2.713152,#DIV/0!,#DIV/0!,-94.3,3.0,5.6,-94.4,3.0,5.6,0.1,0.0,0.0000,0.0,1.5,0.1,0.0,8.1,0.0,0.0,-94.4,0.0,0.0,0.02,0.0,-0.02,-20,4,22,-3,601,-318,-129.0,20.7,-161.0,34,0.0,-128.4898,0.5051,0.2551,21.4327,0.4836,0.2339,-161.0,0.0,0.0,-0.02,0.0,-0.02,-289,110,-125,-374,350,516,-1.05825,#DIV/0!,#DIV/0!,0.13832,#DIV/0!,#DIV/0!,22.3,-161.0,34.0,20.7,-161.0,34.0,1.6,0.0,0.0,13.0,-70.7,-84.7,-0.6209,-0.6149,#DIV/0!,-0.096,0.1049,#DIV/0!,-70.1,-84.3,-0.6,-71.0,-85.3,-0.6,0.96,1.02,0.0,37,0.0204,13.1942,0.1811,0.0328,-70.5253,0.2384,0.0568,-84.8053,0.256,0.0656,0.0,-0.02,0.0,-235,47,-271,-558,291,-71.0,27.1,-63.7,-151.0,-0.3680,-2.0402,#DIV/0!,0.2113,-0.2117,#DIV/0!,-63.7,-151.0,-0.4,-64.0,-152.0,-0.4,0.3,1.0,0.00,36,0.0,27.402040000000003,0.45893,0.21061999999999997,-63.89388,0.07474,0.0055899999999999995,-151.44898,0.50254,0.25255,0.03,-0.03,0.0,193,203,-213,-11,661.0,470.0,A
25,carlitos,1323084233,28311,05/12/2011 11:23,no,13,1.53,8.11,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0,0.0,-19,4,21,-8,605,-319,-129.0,20.7,-161.0,34,,,,,,,,,,,-0.02,-0.02,0.0,-289,109,-123,-370,340,512,,,,,,,,,,,,,,,,13.05217456,-70.49400371,-84.87393888,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,0.0,-234,47,-271,-555,290,-68.0,27.1,-63.7,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.05,-0.03,0.0,191,202,-214,-14,667.0,470.0,A
26,carlitos,1323084233,56286,05/12/2011 11:23,no,13,1.55,8.09,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,0.0,-21,3,22,-10,601,-312,-129.0,20.7,-161.0,34,,,,,,,,,,,-0.02,-0.02,-0.02,-290,108,-123,-366,346,511,,,,,,,,,,,,,,,,12.80059675,-70.31304585,-85.11886321,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,-0.02,-233,46,-271,-563,294,-72.0,27.0,-63.7,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.03,0.0,0.0,190,203,-216,-16,658.0,462.0,A
27,carlitos,1323084233,72305,05/12/2011 11:23,no,13,1.54,8.11,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0,-0.02,-22,3,22,3,597,-320,-129.0,20.7,-161.0,34,,,,,,,,,,,-0.02,-0.02,0.0,-289,111,-126,-371,338,505,,,,,,,,,,,,,,,,12.82749458,-70.49031927,-84.93557392,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,0.0,-233,46,-270,-556,297,-68.0,27.0,-63.6,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.03,0.0,0.0,192,204,-214,-14,657.0,467.0,A
28,carlitos,1323084233,120363,05/12/2011 11:23,no,13,1.53,8.14,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0,-0.02,-21,3,21,-4,599,-317,-129.0,20.7,-161.0,34,,,,,,,,,,,-0.02,-0.02,0.0,-290,110,-126,-364,340,532,,,,,,,,,,,,,,,,13.05217456,-70.49400371,-84.87393888,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,0.0,-234,47,-271,-555,292,-72.0,26.9,-63.7,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.02,0.02,-0.02,193,206,-217,-14,657.0,477.0,A
29,carlitos,1323084233,136333,05/12/2011 11:23,no,13,1.52,8.16,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0,-0.02,-20,4,23,-4,606,-320,-129.0,20.7,-161.0,34,,,,,,,,,,,-0.02,-0.02,0.0,-290,109,-125,-367,337,514,,,,,,,,,,,,,,,,13.05217456,-70.49400371,-84.87393888,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,-0.02,-234,47,-271,-552,291,-60.0,26.8,-63.6,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.02,-0.02,-0.03,195,205,-217,-12,657.0,469.0,A
30,carlitos,1323084233,144318,05/12/2011 11:23,no,13,1.52,8.17,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0,-0.02,-21,4,21,2,593,-308,-129.0,20.7,-161.0,34,,,,,,,,,,,0.0,-0.02,0.0,-289,109,-125,-366,349,523,,,,,,,,,,,,,,,,13.07948887,-70.67116245,-84.69053461,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,-0.02,-234,47,-270,-562,298,-64.0,26.8,-63.6,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.02,-0.02,-0.03,189,204,-217,-4,661.0,479.0,A
31,carlitos,1323084233,152353,05/12/2011 11:23,no,13,1.53,8.17,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,-0.02,-21,4,22,0,601,-308,-129.0,20.7,-161.0,34,,,,,,,,,,,0.0,0.0,0.0,-290,109,-126,-371,331,512,,,,,,,,,,,,,,,,12.52525589,-70.34276829,-85.15887803,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,-0.02,-233,45,-271,-558,294,-64.0,26.8,-63.6,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.02,0.0,-0.02,192,203,-217,-13,660.0,469.0,A
32,carlitos,1323084233,244310,05/12/2011 11:23,no,13,1.44,8.19,-94.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,-0.03,-21,5,21,-4,603,-315,-129.0,20.6,-161.0,34,,,,,,,,,,,0.02,-0.02,-0.02,-289,108,-127,-368,338,528,,,,,,,,,,,,,,,,13.10687346,-70.84904,-84.50636612,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.0,-0.02,-0.02,-234,47,-269,-555,299,-66.0,26.7,-63.7,-151.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.0,0.0,0.0,192,206,-216,-19,653.0,466.0,A
