Unnamed: 0,user_name,raw_timestamp_part_1,raw_timestamp_part_2,cvtd_timestamp,new_window,num_window,roll_belt,pitch_belt,yaw_belt,total_accel_belt,kurtosis_roll_belt,kurtosis_picth_belt,kurtosis_yaw_belt,skewness_roll_belt,skewness_roll_belt.1,skewness_yaw_belt,max_roll_belt,max_picth_belt,max_yaw_belt,min_roll_belt,min_pitch_belt,min_yaw_belt,amplitude_roll_belt,amplitude_pitch_belt,amplitude_yaw_belt,var_total_accel_belt,avg_roll_belt,stddev_roll_belt,var_roll_belt,avg_pitch_belt,stddev_pitch_belt,var_pitch_belt,avg_yaw_belt,stddev_yaw_belt,var_yaw_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,var_accel_arm,avg_roll_arm,stddev_roll_arm,var_roll_arm,avg_pitch_arm,stddev_pitch_arm,var_pitch_arm,avg_yaw_arm,stddev_yaw_arm,var_yaw_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,kurtosis_roll_arm,kurtosis_picth_arm,kurtosis_yaw_arm,skewness_roll_arm,skewness_pitch_arm,skewness_yaw_arm,max_roll_arm,max_picth_arm,max_yaw_arm,min_roll_arm,min_pitch_arm,min_yaw_arm,amplitude_roll_arm,amplitude_pitch_arm,amplitude_yaw_arm,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,kurtosis_roll_dumbbell,kurtosis_picth_dumbbell,kurtosis_yaw_dumbbell,skewness_roll_dumbbell,skewness_pitch_dumbbell,skewness_yaw_dumbbell,max_roll_dumbbell,max_picth_dumbbell,max_yaw_dumbbell,min_roll_dumbbell,min_pitch_dumbbell,min_yaw_dumbbell,amplitude_roll_dumbbell,amplitude_pitch_dumbbell,amplitude_yaw_dumbbell,total_accel_dumbbell,var_accel_dumbbell,avg_roll_dumbbell,stddev_roll_dumbbell,var_roll_dumbbell,avg_pitch_dumbbell,stddev_pitch_dumbbell,var_pitch_dumbbell,avg_yaw_dumbbell,stddev_yaw_dumbbell,var_yaw_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,kurtosis_roll_forearm,kurtosis_picth_forearm,kurtosis_yaw_forearm,skewness_roll_forearm,skewness_pitch_forearm,skewness_yaw_forearm,max_roll_forearm,max_picth_forearm,max_yaw_forearm,min_roll_forearm,min_pitch_forearm,min_yaw_forearm,amplitude_roll_forearm,amplitude_pitch_forearm,amplitude_yaw_forearm,total_accel_forearm,var_accel_forearm,avg_roll_forearm,stddev_roll_forearm,var_roll_forearm,avg_pitch_forearm,stddev_pitch_forearm,var_pitch_forearm,avg_yaw_forearm,stddev_yaw_forearm,var_yaw_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z,classe
2231,jeremy,1322673025,998692,30/11/2011 17:10,yes,308,0.53,5.42,-88.0,5,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-88.0,5.0,#DIV/0!,-88.0,5.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.5,0.0,0.0,5.4,0.0,0.0,-88.0,0.0,0.0,0.02,0.0,0.0,-16,2,45,51,635,-299,0.0,0.0,0.0,38,0.1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.13,-0.28,-279,156,-198,-417,454,351,#DIV/0!,#DIV/0!,-0.40559,#DIV/0!,#DIV/0!,1.27569,0.0,0.0,39.0,0.0,0.0,38.0,0.0,0.0,1.0,46.8,-50.2,-85.1,0.4674,-0.3849,#DIV/0!,0.0807,0.6046,#DIV/0!,-49.4,-83.6,0.5,-51.3,-85.8,0.5,1.95,2.15,0.0,31,0.2438,46.7657,0.8135,0.6618,-50.477,0.4609,0.2124,-84.8429,0.6194,0.3837,0.37,0.13,-0.33,-144,135,-225,-561,289,-5.0,44.8,-65.6,169.0,-1.2276,-1.3891,#DIV/0!,0.2040,-0.0478,#DIV/0!,-64.0,171.0,-1.2,-65.8,167.0,-1.2,1.8,4.0,0.00,32,3.5517199999999995,45.38621,1.59748,2.55195,-64.95517,0.57482,0.33042,169.24138,1.4054799999999998,1.97537,-0.03,-0.13,0.1,243,73,-187,143,516.0,710.0,A
2232,jeremy,1322673026,86692,30/11/2011 17:10,no,309,0.55,5.45,-88.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,0.0,-16,1,45,58,639,-308,0.0,0.0,0.0,38,,,,,,,,,,,-0.05,0.0,-0.13,-280,152,-199,-414,450,354,,,,,,,,,,,,,,,,46.27513626,-50.06280218,-85.59712517,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.37,0.11,-0.34,-143,133,-225,-558,293,-6.0,45.8,-65.4,169.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.05,0.02,0.34,251,98,-186,141,523.0,687.0,A
2233,jeremy,1322673026,158630,30/11/2011 17:10,no,309,0.59,5.43,-88.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,-0.02,-15,3,45,48,634,-307,0.0,0.0,0.0,39,,,,,,,,,,,-0.08,-0.05,0.28,-278,155,-203,-414,458,351,,,,,,,,,,,,,,,,47.01521341,-50.76091029999999,-84.40208004,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.34,0.13,-0.34,-147,137,-226,-563,286,6.0,47.2,-64.5,168.0,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.05,-0.1,-0.21,202,83,-191,137,531.0,687.0,A
2234,jeremy,1322673026,198667,30/11/2011 17:10,no,309,0.61,5.42,-88.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,0.0,-15,2,45,50,637,-309,0.0,0.0,0.0,38,,,,,,,,,,,0.02,-0.03,0.08,-277,160,-200,-423,458,340,,,,,,,,,,,,,,,,47.05353916,-50.83071406,-84.31116907,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.35,0.14,-0.34,-146,136,-224,-564,287,-9.0,45.5,-65.1,169.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,-0.05,0.19,-0.39,253,89,-197,143,525.0,696.0,A
2235,jeremy,1322673026,198716,30/11/2011 17:10,no,309,0.62,5.41,-88.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,0.0,-15,2,45,48,635,-299,0.0,0.0,0.0,38,,,,,,,,,,,0.06,-0.05,0.0,-278,160,-198,-419,457,350,,,,,,,,,,,,,,,,46.14565833,-50.7198498,-85.14056985,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.34,0.14,-0.34,-144,132,-223,-559,284,-8.0,45.0,-65.1,169.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.02,0.06,-0.34,255,87,-197,136,523.0,701.0,A
2236,jeremy,1322673026,198732,30/11/2011 17:10,no,309,0.62,5.41,-88.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,0.0,-14,3,43,53,638,-294,0.0,0.0,0.0,38,,,,,,,,,,,0.1,-0.05,-0.08,-282,158,-194,-420,460,349,,,,,,,,,,,,,,,,45.48681951,-50.74395114,-85.64755826,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.32,0.14,-0.36,-146,132,-227,-559,289,-7.0,44.7,-65.0,169.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.08,-0.03,-0.21,244,79,-195,137,522.0,705.0,A
2237,jeremy,1322673026,202631,30/11/2011 17:10,no,309,0.63,5.38,-88.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-16,3,44,59,637,-305,0.0,0.0,0.0,39,,,,,,,,,,,0.11,-0.05,-0.1,-286,157,-194,-420,455,361,,,,,,,,,,,,,,,,45.89426452,-50.43896397,-85.5828511,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.34,0.16,-0.36,-144,132,-225,-558,289,1.0,44.5,-64.9,169.0,,,,,,,,,,,,,,,,32,,,,,,,,,,,0.11,-0.05,-0.05,232,73,-198,136,519.0,710.0,A
2238,jeremy,1322673026,218623,30/11/2011 17:10,no,309,0.63,5.38,-88.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0.0,-14,0,46,54,631,-302,0.0,0.0,0.0,38,,,,,,,,,,,0.1,-0.06,-0.07,-283,157,-193,-422,461,347,,,,,,,,,,,,,,,,46.53922481,-50.7064232,-84.83468298,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.34,0.16,-0.39,-145,134,-224,-554,292,-6.0,44.4,-64.7,170.0,,,,,,,,,,,,,,,,32,,,,,,,,,,,0.11,0.05,0.2,217,81,-205,132,523.0,704.0,A
2239,jeremy,1322673026,250630,30/11/2011 17:10,no,309,0.64,5.37,-88.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,0.02,-15,1,46,50,632,-308,0.0,0.0,0.0,38,,,,,,,,,,,0.1,-0.08,-0.02,-279,156,-195,-428,454,357,,,,,,,,,,,,,,,,46.59517307,-50.7062612,-84.78957188,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.34,0.16,-0.39,-147,136,-227,-558,289,0.0,44.4,-64.8,170.0,,,,,,,,,,,,,,,,32,,,,,,,,,,,0.05,0.14,0.28,220,93,-205,138,522.0,698.0,A
2240,jeremy,1322673026,342628,30/11/2011 17:10,no,309,0.69,5.39,-87.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,0.0,-15,3,44,57,636,-307,0.0,0.0,0.0,38,,,,,,,,,,,0.03,-0.08,0.11,-279,160,-195,-423,457,342,,,,,,,,,,,,,,,,47.64680451,-51.01862829,-83.66582968,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.37,0.16,-0.34,-148,139,-225,-553,296,-6.0,45.1,-65.3,170.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,-0.1,0.05,-0.05,237,116,-200,147,514.0,692.0,A
2241,jeremy,1322673026,406652,30/11/2011 17:10,no,309,0.7,5.43,-87.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0,0.0,-18,1,44,55,637,-306,0.0,0.0,0.0,38,,,,,,,,,,,0.0,-0.02,-0.02,-281,159,-191,-436,458,345,,,,,,,,,,,,,,,,46.96336343,-49.97211075,-85.11632096,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.35,0.16,-0.38,-144,136,-226,-563,294,-7.0,44.8,-65.3,170.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.05,-0.1,-0.18,241,84,-191,148,512.0,699.0,A
2242,jeremy,1322673026,418995,30/11/2011 17:10,no,309,0.7,5.44,-87.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,0.0,-18,2,43,54,634,-302,0.0,0.0,0.0,38,,,,,,,,,,,0.02,0.0,-0.07,-282,159,-192,-434,454,340,,,,,,,,,,,,,,,,46.27513626,-50.06280218,-85.59712517,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.35,0.16,-0.38,-143,133,-225,-561,293,-9.0,44.8,-65.1,170.0,,,,,,,,,,,,,,,,32,,,,,,,,,,,0.1,-0.11,-0.05,237,77,-190,147,518.0,691.0,A
2243,jeremy,1322673026,550619,30/11/2011 17:10,no,309,0.7,5.45,-87.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,0.0,-14,3,43,51,637,-306,0.0,0.0,0.0,38,,,,,,,,,,,0.02,0.03,-0.16,-279,162,-194,-424,462,342,,,,,,,,,,,,,,,,46.92002861,-50.32989404,-84.84741128,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.37,0.14,-0.39,-144,135,-224,-561,298,-1.0,45.3,-64.7,170.0,,,,,,,,,,,,,,,,32,,,,,,,,,,,0.1,-0.13,0.23,237,80,-195,142,521.0,695.0,A
2244,jeremy,1322673026,630671,30/11/2011 17:10,no,309,0.71,5.44,-87.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,0.0,-15,2,46,54,633,-303,0.0,0.0,0.0,38,,,,,,,,,,,0.02,0.02,-0.15,-280,159,-195,-430,454,346,,,,,,,,,,,,,,,,47.13599749,-50.53903235,-84.49331471,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.37,0.16,-0.39,-145,136,-224,-554,298,0.0,45.7,-64.5,170.0,,,,,,,,,,,,,,,,32,,,,,,,,,,,0.1,-0.13,0.28,233,85,-195,141,524.0,697.0,A
2245,jeremy,1322673026,630723,30/11/2011 17:10,no,309,0.71,5.41,-87.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-16,1,45,59,630,-296,0.0,0.0,0.0,38,,,,,,,,,,,0.0,0.02,-0.11,-279,157,-198,-428,458,352,,,,,,,,,,,,,,,,47.09712268,-51.26089331,-83.90666235,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.35,0.16,-0.39,-147,136,-223,-552,298,-7.0,46.1,-64.3,170.0,,,,,,,,,,,,,,,,32,,,,,,,,,,,0.11,-0.06,0.31,229,92,-198,135,526.0,706.0,A
2246,jeremy,1322673026,630760,30/11/2011 17:10,no,309,0.73,5.4,-87.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.02,-16,0,45,52,631,-310,0.0,0.0,0.0,38,,,,,,,,,,,-0.02,0.0,-0.05,-278,155,-196,-428,462,368,,,,,,,,,,,,,,,,47.09712268,-51.26089331,-83.90666235,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.35,0.14,-0.39,-147,136,-223,-558,296,-5.0,46.4,-64.2,170.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.08,-0.06,0.28,237,105,-196,143,527.0,697.0,A
2247,jeremy,1322673026,638742,30/11/2011 17:10,no,309,0.74,5.38,-87.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.02,0.02,-15,1,45,55,635,-312,0.0,0.0,0.0,39,,,,,,,,,,,-0.03,0.02,-0.02,-282,157,-197,-426,461,339,,,,,,,,,,,,,,,,47.30768625,-51.10913009,-83.86549534,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.35,0.14,-0.39,-146,136,-222,-558,296,-8.0,46.8,-64.1,170.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.05,-0.1,0.21,247,105,-195,134,529.0,687.0,A
2248,jeremy,1322673026,698631,30/11/2011 17:10,no,309,0.77,5.33,-87.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-14,3,44,52,639,-307,0.0,0.0,0.0,38,,,,,,,,,,,-0.03,0.02,0.03,-278,157,-194,-435,463,352,,,,,,,,,,,,,,,,47.00185779,-50.03601127,-85.03073953,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.35,0.14,-0.38,-143,135,-224,-559,294,-9.0,47.7,-63.5,169.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.13,-0.26,0.18,238,91,-193,137,536.0,690.0,A
2249,jeremy,1322673026,726673,30/11/2011 17:10,no,309,0.77,5.3,-87.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-14,3,45,52,638,-310,0.0,0.0,0.0,39,,,,,,,,,,,-0.02,0.02,0.03,-278,160,-199,-427,450,348,,,,,,,,,,,,,,,,46.70229982,-50.11898789,-85.20372879,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.35,0.14,-0.39,-143,134,-224,-561,296,13.0,48.1,-63.2,169.0,,,,,,,,,,,,,,,,32,,,,,,,,,,,0.14,-0.21,0.21,220,96,-199,130,536.0,686.0,A
2250,jeremy,1322673026,818621,30/11/2011 17:10,no,309,0.77,5.27,-87.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0,-0.02,-15,3,43,51,630,-306,0.0,0.0,0.0,38,,,,,,,,,,,0.02,0.0,0.0,-279,157,-198,-423,463,347,,,,,,,,,,,,,,,,46.50476438,-50.63711836,-84.92183136,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.35,0.18,-0.38,-146,135,-226,-556,295,-5.0,48.0,-62.9,168.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,-0.06,0.02,-0.39,225,110,-206,124,541.0,707.0,A
2251,jeremy,1322673026,858690,30/11/2011 17:10,no,309,0.75,5.3,-87.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0,-0.02,-16,2,40,50,635,-310,0.0,0.0,0.0,39,,,,,,,,,,,0.02,0.0,0.02,-280,158,-199,-424,457,348,,,,,,,,,,,,,,,,46.63858882,-51.13294522,-84.38855575,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.35,0.14,-0.39,-148,136,-226,-561,291,-4.0,47.4,-63.0,168.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,-0.13,-0.08,-0.44,237,92,-197,128,545.0,705.0,A
2252,jeremy,1322673026,858771,30/11/2011 17:10,no,309,0.73,5.35,-87.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0,-0.02,-16,0,46,55,631,-307,0.0,0.0,0.0,38,,,,,,,,,,,0.0,-0.02,0.02,-280,157,-198,-421,452,355,,,,,,,,,,,,,,,,47.683382,-49.94281691,-84.55230493,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.35,0.13,-0.39,-144,138,-225,-558,296,-4.0,47.4,-63.0,167.0,,,,,,,,,,,,,,,,32,,,,,,,,,,,-0.03,-0.03,-0.13,246,68,-189,131,539.0,724.0,A
